Un_ID,Timepoint,Un_id_tp,Block_plot,Herbivory_trt,Coral_Id,Coral_genus,Enrichment_trt,Recruitment,Alive,Notes1,Rec_timepoint
D3_3X3_P14B,T9,D3_3X3_P14B_T9,D3,3X3,P14B,Pocillopora,Enriched,1,1,,T9
D3_3X3_P15,T9,D3_3X3_P15_T9,D3,3X3,P15,Pocillopora,Enriched,1,1,,T9
D3_3X3_P16,T9,D3_3X3_P16_T9,D3,3X3,P16,Pocillopora,Enriched,1,1,,T9
D3_3X3_P02,T3,D3_3X3_P2_T3,D3,3X3,P02,Pocillopora,Enriched,1,1,,T3
D3_3X3_P02,T6,D3_3X3_P2_T6,D3,3X3,P02,Pocillopora,Enriched,0,1,,T3
D3_3X3_P02,T9,D3_3X3_P2_T9,D3,3X3,P02,Pocillopora,Enriched,0,1,,T3
D3_3X3_P03,T3,D3_3X3_P3_T3,D3,3X3,P03,Pocillopora,Enriched,1,1,,T3
D3_3X3_P03,T6,D3_3X3_P3_T6,D3,3X3,P03,Pocillopora,Enriched,0,1,,T3
D3_3X3_P03,T9,D3_3X3_P3_T9,D3,3X3,P03,Pocillopora,Enriched,0,1,,T3
D3_3X3_P04,T6,D3_3X3_P4_T6,D3,3X3,P04,Pocillopora,Enriched,0,0,,T3
D3_3X3_P04,T9,D3_3X3_P4_T9,D3,3X3,P04,Pocillopora,Enriched,0,0,,T3
D3_3X3_P04,T3,D3_3X3_P4_T3,D3,3X3,P04,Pocillopora,Enriched,1,1,,T3
D3_3X3_P05,T3,D3_3X3_P5_T3,D3,3X3,P05,Pocillopora,Enriched,1,1,,T3
D3_3X3_P05,T6,D3_3X3_P5_T6,D3,3X3,P05,Pocillopora,Enriched,0,1,,T3
D3_3X3_P05,T9,D3_3X3_P5_T9,D3,3X3,P05,Pocillopora,Enriched,0,1,,T3
D3_3X3_P06,T6,D3_3X3_P6_T6,D3,3X3,P06,Pocillopora,Enriched,0,1,,T3
D3_3X3_P06,T9,D3_3X3_P6_T9,D3,3X3,P06,Pocillopora,Enriched,0,1,,T3
D3_3X3_P06,T3,D3_3X3_P6_T3,D3,3X3,P06,Pocillopora,Enriched,1,1,,T3
D3_3X3_P07,T3,D3_3X3_P7_T3,D3,3X3,P07,Pocillopora,Enriched,1,1,,T3
D3_3X3_P07,T9,D3_3X3_P7_T9,D3,3X3,P07,Pocillopora,Enriched,0,1,,T3
D3_3X3_P07,T6,D3_3X3_P7_T6,D3,3X3,P07,Pocillopora,Enriched,0,1,,T3
D3_3X3_P08,T9,D3_3X3_P8_T9,D3,3X3,P08,Pocillopora,Enriched,0,1,,T3
D3_3X3_P08,T3,D3_3X3_P8_T3,D3,3X3,P08,Pocillopora,Enriched,1,1,,T3
D3_3X3_P08,T6,D3_3X3_P8_T6,D3,3X3,P08,Pocillopora,Enriched,0,1,,T3
D3_3X3_P09,T6,D3_3X3_P9_T6,D3,3X3,P09,Pocillopora,Enriched,1,1,,T6
D3_3X3_P09,T9,D3_3X3_P9_T9,D3,3X3,P09,Pocillopora,Enriched,0,1,,T6
D3_open_P01,T6,D3_open_P1_T6,D3,open,P01,Pocillopora,Enriched,0,0,,T3
D3_open_P01,T9,D3_open_P1_T9,D3,open,P01,Pocillopora,Enriched,0,0,,T3
D3_open_P01,T3,D3_open_P1_T3,D3,open,P01,Pocillopora,Enriched,1,1,,T3
D3_open_P10,T3,D3_open_P10_T3,D3,open,P10,Pocillopora,Enriched,1,1,,T3
D3_open_P10,T6,D3_open_P10_T6,D3,open,P10,Pocillopora,Enriched,0,1,,T3
D3_open_P10,T9,D3_open_P10_T9,D3,open,P10,Pocillopora,Enriched,0,1,,T3
D3_open_P11,T6,D3_open_P11_T6,D3,open,P11,Pocillopora,Enriched,0,0,,T0
D3_open_P11,T0,D3_open_P11_T0,D3,open,P11,Pocillopora,Enriched,1,1,0,T0
D3_open_P11,T3,D3_open_P11_T3,D3,open,P11,Pocillopora,Enriched,0,0,,T0
D3_open_P11,T9,D3_open_P11_T9,D3,open,P11,Pocillopora,Enriched,0,0,,T0
D3_open_P12,T0,D3_open_P12_T0,D3,open,P12,Pocillopora,Enriched,1,1,0,T0
D3_open_P12,T3,D3_open_P12_T3,D3,open,P12,Pocillopora,Enriched,0,0,,T0
D3_open_P12,T9,D3_open_P12_T9,D3,open,P12,Pocillopora,Enriched,0,0,,T0
D3_open_P12,T6,D3_open_P12_T6,D3,open,P12,Pocillopora,Enriched,0,0,,T0
D3_open_P13,T6,D3_open_P13_T6,D3,open,P13,Pocillopora,Enriched,1,1,,T6
D3_open_P13,T9,D3_open_P13_T9,D3,open,P13,Pocillopora,Enriched,0,0,Looks like it was killed by Montirpora,T6
D3_open_P14,T3,D3_open_P14_T3,D3,open,P14,Pocillopora,Enriched,1,1,,T3
D3_open_P14,T9,D3_open_P14_T9,D3,open,P14,Pocillopora,Enriched,0,1,,T3
D3_open_P14,T6,D3_open_P14_T6,D3,open,P14,Pocillopora,Enriched,0,1,,T3
D3_open_P15,T3,D3_open_P15_T3,D3,open,P15,Pocillopora,Enriched,1,1,,T3
D3_open_P15,T6,D3_open_P15_T6,D3,open,P15,Pocillopora,Enriched,0,1,Under piece of cage mesh,T3
D3_open_P15,T9,D3_open_P15_T9,D3,open,P15,Pocillopora,Enriched,0,1,Under piece of cage mesh,T3
D3_open_P16,T3,D3_open_P16_T3,D3,open,P16,Pocillopora,Enriched,1,1,,T3
D3_open_P16,T6,D3_open_P16_T6,D3,open,P16,Pocillopora,Enriched,0,1,,T3
D3_open_P16,T9,D3_open_P16_T9,D3,open,P16,Pocillopora,Enriched,0,0,,T3
D3_open_P17,T6,D3_open_P17_T6,D3,open,P17,Pocillopora,Enriched,0,1,,T3
D3_open_P17,T9,D3_open_P17_T9,D3,open,P17,Pocillopora,Enriched,0,0,,T3
D3_open_P17,T3,D3_open_P17_T3,D3,open,P17,Pocillopora,Enriched,1,1,,T3
D3_open_P18,T6,D3_open_P18_T6,D3,open,P18,Pocillopora,Enriched,1,1,,T6
D3_open_P18,T9,D3_open_P18_T9,D3,open,P18,Pocillopora,Enriched,0,0,,T6
D3_open_P19,T6,D3_open_P19_T6,D3,open,P19,Pocillopora,Enriched,0,1,,T3
D3_open_P19,T3,D3_open_P19_T3,D3,open,P19,Pocillopora,Enriched,1,1,,T3
D3_open_P19,T9,D3_open_P19_T9,D3,open,P19,Pocillopora,Enriched,0,1,,T3
D3_open_P02,T3,D3_open_P2_T3,D3,open,P02,Pocillopora,Enriched,1,1,,T3
D3_open_P02,T9,D3_open_P2_T9,D3,open,P02,Pocillopora,Enriched,0,1,,T3
D3_open_P02,T6,D3_open_P2_T6,D3,open,P02,Pocillopora,Enriched,0,1,,T3
D3_open_P20,T6,D3_open_P20_T6,D3,open,P20,Pocillopora,Enriched,1,1,,T6
D3_open_P20,T9,D3_open_P20_T9,D3,open,P20,Pocillopora,Enriched,0,0,,T6
D3_open_P21,T9,D3_open_P21_T9,D3,open,P21,Pocillopora,Enriched,0,0,,T6
D3_open_P21,T6,D3_open_P21_T6,D3,open,P21,Pocillopora,Enriched,1,1,,T6
D3_open_P22,T3,D3_open_P22_T3,D3,open,P22,Pocillopora,Enriched,1,1,,T3
D3_open_P22,T6,D3_open_P22_T6,D3,open,P22,Pocillopora,Enriched,0,1,,T3
D3_open_P22,T9,D3_open_P22_T9,D3,open,P22,Pocillopora,Enriched,0,1,,T3
D3_open_P23,T3,D3_open_P23_T3,D3,open,P23,Pocillopora,Enriched,1,1,,T3
D3_open_P23,T6,D3_open_P23_T6,D3,open,P23,Pocillopora,Enriched,0,1,,T3
D3_open_P23,T9,D3_open_P23_T9,D3,open,P23,Pocillopora,Enriched,0,1,,T3
D3_open_P24,T6,D3_open_P24_T6,D3,open,P24,Pocillopora,Enriched,0,1,,T3
D3_open_P24,T9,D3_open_P24_T9,D3,open,P24,Pocillopora,Enriched,0,1,,T3
D3_open_P24,T3,D3_open_P24_T3,D3,open,P24,Pocillopora,Enriched,1,1,,T3
D3_open_P25,T3,D3_open_P25_T3,D3,open,P25,Pocillopora,Enriched,1,1,,T3
D3_open_P25,T6,D3_open_P25_T6,D3,open,P25,Pocillopora,Enriched,0,0,,T3
D3_open_P25,T9,D3_open_P25_T9,D3,open,P25,Pocillopora,Enriched,0,0,,T3
D3_open_P26,T9,D3_open_P26_T9,D3,open,P26,Pocillopora,Enriched,1,1,,T9
D3_open_P27,T9,D3_open_P27_T9,D3,open,P27,Pocillopora,Enriched,1,1,,T9
D3_open_P03,T6,D3_open_P3_T6,D3,open,P03,Pocillopora,Enriched,0,1,,T3
D3_open_P03,T9,D3_open_P3_T9,D3,open,P03,Pocillopora,Enriched,0,1,,T3
D3_open_P03,T3,D3_open_P3_T3,D3,open,P03,Pocillopora,Enriched,1,1,,T3
D3_open_P04,T3,D3_open_P4_T3,D3,open,P04,Pocillopora,Enriched,1,1,,T3
D3_open_P04,T6,D3_open_P4_T6,D3,open,P04,Pocillopora,Enriched,0,1,,T3
D3_open_P04,T9,D3_open_P4_T9,D3,open,P04,Pocillopora,Enriched,0,1,,T3
D3_open_P05,T3,D3_open_P5_T3,D3,open,P05,Pocillopora,Enriched,1,1,,T3
D3_open_P05,T6,D3_open_P5_T6,D3,open,P05,Pocillopora,Enriched,0,0,,T3
D3_open_P05,T9,D3_open_P5_T9,D3,open,P05,Pocillopora,Enriched,0,0,,T3
D3_open_P06,T3,D3_open_P6_T3,D3,open,P06,Pocillopora,Enriched,1,1,,T3
D3_open_P06,T6,D3_open_P6_T6,D3,open,P06,Pocillopora,Enriched,0,1,,T3
D3_open_P06,T9,D3_open_P6_T9,D3,open,P06,Pocillopora,Enriched,0,0,Looks like it was killed by Acropora A4,T3
D3_open_P07,T3,D3_open_P7_T3,D3,open,P07,Pocillopora,Enriched,1,1,,T3
D3_open_P07,T6,D3_open_P7_T6,D3,open,P07,Pocillopora,Enriched,0,0,,T3
D3_open_P07,T9,D3_open_P7_T9,D3,open,P07,Pocillopora,Enriched,0,0,,T3
D3_open_P08,T3,D3_open_P8_T3,D3,open,P08,Pocillopora,Enriched,1,1,,T3
D3_open_P08,T6,D3_open_P8_T6,D3,open,P08,Pocillopora,Enriched,0,0,,T3
D3_open_P08,T9,D3_open_P8_T9,D3,open,P08,Pocillopora,Enriched,0,0,,T3
D3_open_P09,T3,D3_open_P9_T3,D3,open,P09,Pocillopora,Enriched,1,1,,T3
D3_open_P09,T6,D3_open_P9_T6,D3,open,P09,Pocillopora,Enriched,0,0,,T3
D3_open_P09,T9,D3_open_P9_T9,D3,open,P09,Pocillopora,Enriched,0,0,,T3
